Identifiant station;Nom de la Station;Nom de la ligne;Incertitude;Recommandation de surveillance;Action(s) QAI en cours;Lien vers les mesures en direct;Durée des mesures;stop_lon;stop_lat;point_geo;pollution_unifiee;pm10;pm25;no2;o3
IDFM:490917;Aéroport d'Orly;Métro 14;Évaluation : impossible faute d’informations;non;;;;2.3621434233506027;48.72791074498099;48.72791074498099, 2.3621434233506027;;;;;
IDFM:21994;Arts et Métiers;Métro 3;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3567233472754983;48.86553459885931;48.86553459885931, 2.3567233472754983;pollution faible;;;;
IDFM:22124;Avron;Métro 2;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3981875566593973;48.85164854359716;48.85164854359716, 2.3981875566593973;pollution moyenne;;;;
IDFM:22130;Barbès - Rochechouart;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.349629927853002;48.88340206048623;48.883402060486226, 2.349629927853002;pollution faible;;;;
IDFM:463005;Bir-Hakeim;Métro 6;;non;;https://www.airparif.fr/;;2.2894007376346;48.85392536837598;48.85392536837598, 2.2894007376345997;;;;;
IDFM:463114;Boissière;Métro 6;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.2900328376074373;48.8668483434173;48.8668483434173, 2.2900328376074373;pollution moyenne;;;;
IDFM:463134;Botzaris;Métro 7B;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.388900951315739;48.879534991268365;48.879534991268365, 2.388900951315739;pollution moyenne;;;;
IDFM:22188;Boucicaut;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.2879184311245595;48.841024160993214;48.841024160993214, 2.2879184311245595;pollution faible;;;;
IDFM:463137;Boulogne Jean Jaurès;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.239077780728926;48.841991575324506;48.841991575324506, 2.239077780728926;pollution moyenne;;;;
IDFM:22033;Bourse;Métro 3;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.340678546975881;48.86879284393317;48.868792843933164, 2.3406785469758815;pollution moyenne;;;;
IDFM:22231;Brochant;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3201902468999456;48.89062201554889;48.89062201554889, 2.3201902468999456;pollution faible;;;;
IDFM:463141;Cardinal Lemoine;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3513280016731763;48.84670003526311;48.84670003526311, 2.3513280016731763;pollution moyenne;;;;
IDFM:462976;Carrefour Pleyel;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.343534674183465;48.91973260804976;48.919732608049756, 2.3435346741834655;pollution faible;;;;
IDFM:22391;Censier - Daubenton;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.351626572605499;48.84022624851393;48.84022624851393, 2.351626572605499;pollution moyenne;;;;
IDFM:22095;Charles de Gaulle - Etoile;Métro 6;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.294995735441831;48.87383861478572;48.87383861478572, 2.294995735441831;pollution moyenne;;;;
IDFM:21986;Charles Michels;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.2856243417995747;48.84636172348247;48.84636172348247, 2.2856243417995747;pollution moyenne;;;;
IDFM:463149;Château de Vincennes;Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.440540095406114;48.84431751431355;48.84431751431355, 2.440540095406114;pollution faible;;;;
IDFM:22152;Château Rouge;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.34958196802566;48.88724193064896;48.887241930648955, 2.3495819680256593;pollution faible;;;;
IDFM:22087;Châtelet;Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3457609541847755;48.85922471342816;48.85922471342816, 2.3457609541847755;pollution moyenne;;;;
IDFM:22388;Chaussée d'Antin - La Fayette;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.333738594408701;48.87313420577469;48.87313420577469, 2.3337385944087012;pollution moyenne;;;;
IDFM:22096;Concorde;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3220315426557194;48.86652125193945;48.86652125193945, 2.3220315426557194;pollution moyenne;;;;
IDFM:463105;Corvisart;Métro 6;;non;;https://www.airparif.fr/;;2.350611225926166;48.82986001331238;48.82986001331238, 2.350611225926166;;;;;
IDFM:22121;Courcelles;Métro 2;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.303294362425212;48.87926525411311;48.87926525411311, 2.3032943624252122;pollution moyenne;;;;
IDFM:463056;Créteil - Préfecture;Métro 8;;non;;https://www.airparif.fr/;;2.459305169291261;48.77975652677895;48.77975652677895, 2.4593051692912615;;;;;
IDFM:24687;Danube;Métro 7B;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.393228471227492;48.88194921492064;48.88194921492064, 2.393228471227492;pollution moyenne;;;;
IDFM:463177;Ecole Militaire;Métro 8;Évaluation : campagne de mesure ponctuelle;non;;;campagne de mesure ponctuelle;2.3064410394306907;48.85486175512232;48.854861755122315, 2.3064410394306907;pollution faible;;;;
IDFM:22214;Ecole Vétérinaire de Maisons-Alfort;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.422322751702586;48.814758684006726;48.814758684006726, 2.422322751702586;pollution faible;;;;
IDFM:22016;Eglise de Pantin;Métro 5;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.413119553706935;48.893163974098265;48.893163974098265, 2.413119553706935;pollution moyenne;;;;
IDFM:463170;Esplanade de la Défense;Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.249931086743073;48.88834989394862;48.88834989394862, 2.249931086743073;pollution moyenne;;;;
IDFM:463171;Etienne Marcel;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3489761968791085;48.86370301202431;48.86370301202431, 2.3489761968791085;pollution faible;;;;
IDFM:22204;Faidherbe - Chaligny;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.384072471688875;48.85020070550927;48.850200705509266, 2.384072471688875;pollution faible;;;;
IDFM:22056;Falguière;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.317551235617027;48.844317683534335;48.844317683534335, 2.317551235617027;pollution moyenne;;;;
IDFM:463174;Gallieni;Métro 3;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;2.415921484287642;48.86539746068654;48.86539746068654, 2.415921484287642;pollution faible;;;;
IDFM:462991;Gambetta;Métro 3;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3973588775666475;48.86497267606974;48.86497267606974, 2.3973588775666475;pollution moyenne;;;;
IDFM:463024;Gare d'Austerlitz;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.364395394600644;48.84228236697996;48.84228236697996, 2.364395394600644;pollution moyenne;;;;
IDFM:22148;Gare de l'Est;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3577495818204395;48.87627821831841;48.87627821831841, 2.3577495818204395;pollution faible;;;;
IDFM:463001;Gare de l'Est;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;2.358120525273069;48.87627121454162;48.876271214541624, 2.358120525273069;pollution moyenne;;;;
IDFM:22084;George V;Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.300759784978918;48.87203776458909;48.87203776458909, 2.300759784978918;pollution faible;;;;
IDFM:21996;Goncourt;Métro 11;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3707644347484003;48.8700070178386;48.8700070178386, 2.3707644347484003;pollution moyenne;;;;
IDFM:463049;Grands Boulevards;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3432202183423976;48.871558801223806;48.871558801223806, 2.3432202183423976;pollution moyenne;;;;
IDFM:22193;Invalides;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3146326604445164;48.86109201138112;48.86109201138112, 2.3146326604445164;pollution faible;;;;
IDFM:21928;Jasmin;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.268219083521012;48.85246214784456;48.852462147844555, 2.268219083521012;pollution moyenne;;;;
IDFM:21952;Jaurès;Métro 5;Évaluation : campagne de mesure ponctuelle;non;Action(s) d'amélioration de la qualité de l'air en cours;;campagne de mesure ponctuelle;2.371438959985608;48.88302391342934;48.88302391342934, 2.371438959985608;pollution élevée;;;;
IDFM:24680;Jaurès;Métro 7B;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.370451734004561;48.88234423020823;48.882344230208226, 2.370451734004561;pollution moyenne;;;;
IDFM:21972;Javel - André Citroën;Métro 10;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.278009496527359;48.84618110622323;48.84618110622323, 2.278009496527359;pollution moyenne;;;;
IDFM:21929;La Muette;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.2740962446697224;48.85809196689865;48.85809196689865, 2.2740962446697224;pollution moyenne;;;;
IDFM:463205;Lamarck - Caulaincourt;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3385838243831936;48.88968180996681;48.88968180996681, 2.3385838243831936;pollution faible;;;;
IDFM:22232;Les Agnettes;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.286263202479002;48.92308777796361;48.92308777796361, 2.286263202479002;pollution faible;;;;
IDFM:463217;Les Sablons;Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.271904762259129;48.88129083793358;48.88129083793358, 2.271904762259129;pollution moyenne;;;;
IDFM:490837;L'Haÿ-les-Roses;Métro 14;Évaluation : impossible faute d’informations;non;;;;2.354991210566311;48.77532646395088;48.77532646395088, 2.354991210566311;;;;;
IDFM:22225;Liège;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3268526712397555;48.87953493737576;48.87953493737576, 2.3268526712397555;pollution faible;;;;
IDFM:21961;Madeleine;Métro 14;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3258100487932776;48.87054467671624;48.87054467671624, 2.3258100487932776;pollution moyenne;;;;
IDFM:21999;Mairie des Lilas;Métro 11;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.4162978208011863;48.87974365006289;48.87974365006289, 2.4162978208011863;pollution moyenne;;;;
IDFM:463220;Mairie d'Ivry;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.383498053635828;48.811210093393306;48.811210093393306, 2.383498053635828;pollution moyenne;;;;
IDFM:22216;Maisons-Alfort - Les Juilliottes;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.4457883063759605;48.80310585036659;48.80310585036659, 2.4457883063759605;pollution moyenne;;;;
IDFM:22215;Maisons-Alfort - Stade;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.434819533389365;48.80891847848263;48.80891847848263, 2.434819533389365;pollution moyenne;;;;
IDFM:462974;Marcadet - Poissonniers;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3495451670385634;48.89127969913649;48.89127969913649, 2.3495451670385634;pollution faible;;;;
IDFM:463236;Marx Dormoy;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.359808478084024;48.89057957856722;48.89057957856722, 2.359808478084024;pollution moyenne;;;;
IDFM:463239;Michel-Ange - Molitor;Métro 9;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.261631583355701;48.844880488259605;48.844880488259605, 2.261631583355701;pollution élevée;;;;
IDFM:22157;Montparnasse Bienvenue;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.320983883036087;48.84231364506487;48.84231364506487, 2.320983883036087;pollution moyenne;;;;
IDFM:22080;Nation;Métro 1;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3958439887237373;48.848084289973976;48.848084289973976, 2.3958439887237373;pollution moyenne;;;;
IDFM:22051;Notre-Dame des Champs;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.328564944227944;48.84508150807547;48.84508150807547, 2.328564944227944;pollution faible;;;;
IDFM:22376;Palais Royal - Musée du Louvre;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.337007354765684;48.86268399776967;48.862683997769665, 2.337007354765684;pollution moyenne;;;;
IDFM:462947;Pasteur;Métro 12;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3126518981045816;48.84282366881032;48.84282366881032, 2.3126518981045816;pollution moyenne;;;;
IDFM:22020;Père Lachaise;Métro 3;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.386157046298338;48.86296417435419;48.86296417435419, 2.386157046298338;pollution moyenne;;;;
IDFM:22115;Place de Clichy;Métro 2;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.32795832801022;48.88366908827266;48.88366908827266, 2.3279583280102196;pollution moyenne;;;;
IDFM:463003;Place d'Italie;Métro 6;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3560502682264337;48.830991153013954;48.830991153013954, 2.3560502682264337;pollution moyenne;;;;
IDFM:463057;Pointe du Lac;Métro 8;;non;;https://www.airparif.fr/;;2.464317312722042;48.76876136434425;48.76876136434425, 2.464317312722042;;;;;
IDFM:463232;Pont Neuf;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;2.341776749148542;48.85854633926832;48.85854633926832, 2.341776749148542;pollution faible;;;;
IDFM:463278;Porte de Clichy;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.31320835075881;48.89443128801746;48.89443128801746, 2.31320835075881;pollution moyenne;;;;
IDFM:22374;Porte de la Villette;Métro 7;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.385869033143345;48.89780269235572;48.89780269235572, 2.385869033143345;pollution moyenne;;;;
IDFM:22220;Porte de Saint-Ouen;Métro 13;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3290483407446505;48.89749783732745;48.89749783732745, 2.3290483407446505;pollution faible;;;;
IDFM:22207;Porte Dorée;Métro 8;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.405749381400099;48.8350662204656;48.8350662204656, 2.405749381400099;pollution moyenne;;;;
IDFM:463092;Porte d'Orléans;Métro 4;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.325623760353114;48.82339460262072;48.823394602620716, 2.325623760353114;pollution moyenne;;;;
IDFM:21991;Pyrénées;Métro 11;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.384883957748741;48.87381265491752;48.87381265491752, 2.384883957748741;pollution moyenne;;;;
IDFM:463091;Réaumur - Sébastopol;Métro 3;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3520239377964742;48.86628268363084;48.86628268363084, 2.3520239377964742;pollution moyenne;;;;
IDFM:21903;République;Métro 5;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3640990472225725;48.867687468165165;48.867687468165165, 2.3640990472225725;pollution moyenne;;;;
